internet,gas,washing_machine,air_conditioner,refrigerator,elevator,microwave,breakfast,toilet,heating,parking,station,move_in_date,sink,type,si,sgg,emd,ro,detail,rent,lat,lng,introduce,address
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OPST,서울,강동구,강일동,empty,6,60,37.564434,127.173736,대로변 버스정류장 바로 앞 귀한 오피스텔 교통주차편리,서울 강동구 강일동 679-3
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OPST,서울,강동구,empty,아리수로91길 32,2,45,37.565221,127.172935,복층풀옵션 I 사업자가능 I  부가세별도 I  입주협의,서울 강동구 강일동 677-4
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OPST,서울,강동구,empty,아리수로91길 32,4,50,37.565221,127.172935,관리비저렴하고 혼자살기 좋은 저렴하고예쁜복층오피스텔,서울 강동구 강일동 677-4
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,영등포구,empty,도림로 373,6,40,37.510233,126.898609,"신도림역 도보역세권 풀옵션,엘베,뷰좋음,주차,즉시입주가능",서울 영등포구 도림동 169-6
1,0,1,1,1,1,1,1,1,0,0,1,1,0,OR,서울,영등포구,empty,가마산로89길 4,4,50,37.504594,126.921608,empty,서울 영등포구 신길동 843
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,empty,영신로44길 18,3,45,37.522185,126.903477,AA영등포시장역 소액보증금 저렴한월세 가성비 좋은 원룸,서울 영등포구 영등포동6가 41-1
1,1,1,1,1,1,1,0,1,0,0,0,1,1,DDDGG,서울,영등포구,empty,도림로104길 6,B1,30,37.506098,126.902553,"올수리,반지층,에어컨옵션.주방분리형,조용한주택가,빠른입주가능",서울 영등포구 신길동 355-243
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,영등포구,empty,도림로113길 23,4,45,37.508632,126.897266,적절한수납공간 있을건다있는 풀옵션원룸,서울 영등포구 도림동 228-2
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,영등포구,empty,도림로112길 21,B1,40,37.509788,126.902409,관리잘되고 저렴한 깔끔하고 조용한 풀옵션원룸,서울 영등포구 영등포동 645-54
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,영등포구,empty,도신로25길 5,6,40,37.507905,126.902531,방1大 화장실 주방 세탁실 구분,서울 영등포구 도림동 147-34
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,empty,당산로31길 18,6,55,37.527046,126.894821,"최저가,원룸,관리비포함55만,여성전용,초역세권,상태깨끗,풀옵션,전입신고O",서울 영등포구 당산동3가 395-35
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,영등포구,empty,도림로113길 23,4,43,37.508632,126.897266,신도림역 최저월세,서울 영등포구 도림동 228-2
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,영등포구,empty,도신로15다길 28,2,50,37.508256,126.897549,4년차 신축급 깔끔한 원룸,서울 영등포구 도림동 229-23
0,1,0,0,0,1,1,1,0,0,0,1,0,0,OR,서울,영등포구,empty,신풍로22길 4,2,28,37.499387,126.917514,empty,서울 영등포구 신길동 4182
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,영등포구,empty,대림로7가길 7,2,48,37.489804,126.903426,2호선 구디역 도보7분 신축급 컨디션 크고 깨끗한 분리형 원룸,서울 영등포구 대림동 1013-12
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,empty,신풍로12나길 31,2,50,37.499131,126.916718,보라매역 도보 5분 이내 화이트톤 정남향 밝은방 넓고 깨끗해요,서울 영등포구 신길동 4128
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,영등포구,empty,대림로10길 17,2,37,37.491922,126.904675,강남성심병원 인근 2호선 구디역 도보15분 가성비 좋은 원룸,서울 영등포구 대림동 875-20
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,시흥대로175길 12,3,35,37.488443,126.904334,2호선 구디역 초역세권 풀옵션 깔끔한 분리형 원룸 채광좋아요,서울 영등포구 대림동 990-110
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,여의대방로9길 8,2,30,37.497381,126.915215,굿추천.지상층 가성비최고.풀옵션 원룸.보라매역과 보라매공원 도보.빠른입주,서울 영등포구 신길동 4468
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,영등포구,empty,시흥대로185길 5,6,45,37.491601,126.90782,공실 풀옵션 리모델링 원룸 ,서울 영등포구 대림동 963-1
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,empty,여의대방로9길 8,2,30,37.497381,126.915215,"실 매물,가성비풀옵션,보라매공원앞,2층,즉시입주가능",서울 영등포구 신길동 4468
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,영등포구,empty,도림로61나길 3,2,20,37.498663,126.901556,주변 대림역과 신풍역의 2층 방1칸 월세,서울 영등포구 대림동 749-34
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,영등포구,empty,디지털로70길 18,1,40,37.492594,126.906659,강남성심병원옆 보증금조정가능,서울 영등포구 대림동 954-4
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,영등포구,empty,대림로10길 15,2,50,37.491684,126.904428,풀옵션. 분리형원룸 입주일협의가능,서울 영등포구 대림동 875-23
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,여의대방로9길 12,B1,40,37.497741,126.915331,신축급 분리형원룸 큰도로가 안심,서울 영등포구 신길동 4460
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,empty,신풍로12나길 31,2,50,37.499131,126.916718," S 보라매역세권 풀옵션, 지상층, 남향, 즉시입주가능",서울 영등포구 신길동 4128
1,1,1,1,1,1,1,1,1,0,1,1,1,1,DDDGG,서울,영등포구,empty,도림로50길 6,2,50,37.495232,126.901326,"주차가능,대림역 5분거리,풀옵션,분리형,환하고 밝음",서울 영등포구 대림동 824-98
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,영등포구,empty,디지털로79길 3,B1,34,37.496092,126.906765,넓은원룸  빠른입주가능 풀옵션 관리비포함40만원입니다,서울 영등포구 대림동 909-60
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,영등포구,empty,신길로15나길 4,B1,50,37.49697,126.905834,신풍역 역세권 분리형 대형 원룸초가성비 월세특급매물,서울 영등포구 대림동 906-76
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,영등포구,empty,대림로29가길 7,4,60,37.495815,126.896804,"정말 넓은 역세권 풀옵션 엘베O, 주차O 즉시입주 가능합니다.",서울 영등포구 대림동 726-5
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,영등포구,empty,디지털로79길 2,3,38,37.496146,126.906974,풀옵션에 원목침대. 대형마트. 주거환경 매우 우수함.,서울 영등포구 대림동 909-62
0,1,0,1,1,1,0,1,0,0,1,1,1,0,OR,서울,영등포구,empty,신풍로18길 15,2,32,37.498855,126.915951,empty,서울 영등포구 신길동 4105
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,empty,신풍로12나길 35,1,32,37.4991,126.917069,초역세권에 평지에 이가격이랍니다,서울 영등포구 신길동 4110
0,0,1,0,0,1,1,0,0,1,1,0,1,1,OR,서울,영등포구,empty,도림로64가길 5,B1,30,37.496324,126.904725,empty,서울 영등포구 대림동 893-70
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,영등포구,empty,디지털로77길 4,2,50,37.495911,126.906545,"2층주인세대, 방2개 햇빛들어옴",서울 영등포구 대림동 903-12
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,영등포구,empty,대림로10길 15,3,45,37.491684,126.904428,분리형 풀옵션 깔끔하고 저렴한 원룸,서울 영등포구 대림동 875-23
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,empty,여의대방로9길 8,2,30,37.497381,126.915215,"저렴한 방, 지상층, 풀옵션, 빠른입주 가능",서울 영등포구 신길동 4468
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,신길동,empty,3,40,37.498304,126.916423,보라매역 도보 6분 채광이 끝내주는 풀옵션 분리형 원룸,서울 영등포구 신길동 4300-35
1,0,1,0,0,0,1,0,0,0,1,1,1,0,OR,서울,영등포구,empty,대림로29가길 11,2,48,37.496109,126.896681,empty,서울 영등포구 대림동 726-2
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,신길동,empty,4,40,37.498304,126.916423,보라매역 도보6분 풀옵션 원룸 엘베o 채광좋음 깔끔 가성비최고,서울 영등포구 신길동 4300-35
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,여의대방로9가길 3,B1,33,37.497658,126.915494,보라매역 도보 7분 보라매공원 건넛편 완전 싼집 진짜 싼집 정말 싼집,서울 영등포구 신길동 4462
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,여의대방로19길 10,2,50,37.49825,126.917319,"역세권,풀옵션, 깨끗한 원룸 매물 나왔습니다.",서울 영등포구 신길동 4287
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,디지털로49길 12,4,55,37.490933,126.89989,월세특급매물화이트톤 완전풀옵션신축급컨디션 보장합니다,서울 영등포구 대림동 1075-44
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,영등포구,empty,대림로8길 10,1,29,37.490446,126.906222,확인매물가성비 풀옵션 원룸,서울 영등포구 대림동 975-29
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,영등포구,empty,대림로7나길 3,B1,50,37.489436,126.903402,2호선 역세권 화이트톤 인테리어 준신축급 컨디션 예뻐서 계약하는방,서울 영등포구 대림동 1012-11
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,영등포구,empty,신풍로12나길 31,2,50,37.499131,126.916718,보라매역 도보5분 신축급 퓰옵원룸 화이트톤 깔끔 보증금조절가능,서울 영등포구 신길동 4128
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,영등포구,empty,대림로8길 8,3,50,37.49039,126.905232,2호선 구디역 신축급 큰원룸 양창에 채광좋은방 분리형구조,서울 영등포구 대림동 975-39
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,신풍로12나길 31,1,50,37.499131,126.916718,즉시입주 가능한 채광 좋은 가성비원룸,서울 영등포구 신길동 4128
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,영등포구,empty,디지털로48길 7,3,50,37.48929,126.901094,"2호선 꿀위치,깔끔하고 수납공간 많은 신축",서울 영등포구 대림동 1025-57
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,영등포구,empty,대림로23길 6,5,55,37.494068,126.899745, 주차8만 역세권 복층 풀옵션 오피스텔 엘베있음,서울 영등포구 대림동 709-8
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,empty,대림로35나길 19,1,42,37.497027,126.897786, 저렴하고 깔끔한 지상층 풀옵션,서울 영등포구 대림동 738-14
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,영등포구,empty,대림로7가길 7,1,39,37.489805,126.903426,2호선 구로디지털단지역 도보7분 신축급 깔끔한 분리형구조의 가성비,서울 영등포구 대림동 1013-12
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,영등포구,empty,대림로8길 10,2,40,37.490563,126.906169,밝고 깨끗한 원룸  빠른입주가능 풀옵션,서울 영등포구 대림동 975-14
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,영등포구,empty,대림로8길 10,2,35,37.490572,126.906042," 1000,32 조절가능 깔끔한 풀옵션",서울 영등포구 대림동 975-15
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,영등포구,empty,대림로7나길 5,3,50,37.489506,126.903305, 구디역 역세권 깔끔한 분리형 풀옵션,서울 영등포구 대림동 1012-10
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,영등포구,empty,대림로8길 8,3,50,37.49039,126.905232,"전입신고OK채광, 사이즈 모두다 굿",서울 영등포구 대림동 975-39
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,영등포구,empty,대림로7가길 7,2,48,37.489804,126.903426,"전입가능신축급 방 사이즈 매우 넓어요,",서울 영등포구 대림동 1013-12
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,영등포구,empty,대림로8길 10,3,40,37.490563,126.906169,전입가능신축급 깔끔한 지상층 원룸,서울 영등포구 대림동 975-14
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,대방천로 237,B1,45,37.499008,126.917509,보라매역세 5분 원룸큰방 깔끔함,서울 영등포구 신길동 4193
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,신풍로12나길 31,1,40,37.499131,126.916718,"역세권, 지층, 풀옵션, 치안안심, 밝은집",서울 영등포구 신길동 4128
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,영등포구,empty,도림로37길 3,4,55,37.493155,126.89643,초역세권 엘베있음 ,서울 영등포구 대림동 1051-4
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,영등포구,empty,신길로8길 9,3,38,37.49604,126.909291,"옥탑큰방, 풀옵션,분리형주방,세탁실 창고,올수리 단열공사",서울 영등포구 신길동 4690
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,영등포구,empty,디지털로57길 10,4,45,37.491673,126.901103,분리형 채광좋음 시세보다저렴해요,서울 영등포구 대림동 860-23
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,영등포구,empty,대림로7나길 5,3,40,37.489506,126.903305,"2호선 꿀위치,저렴하게 신축 원룸 사용 가능",서울 영등포구 대림동 1012-10
1,1,1,1,1,1,1,1,1,0,0,1,1,1,VL,서울,영등포구,empty,디지털로43길 5,3,40,37.48988,126.899398,구디역세권 신축급 예쁜 분리형원룸 저렴하고 깔끔해요,서울 영등포구 대림동 1080-25
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,영등포구,empty,디지털로37다길 5,4,50,37.491033,126.898257,신축급 분리형 주방공간이 넓음 방1칸,서울 영등포구 대림동 1069-20
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,서대문구,empty,거북골로20길 17,B1,30,37.579081,126.909567,아주 저렴하고 위치 좋으며 교통 편리 하고 내부 깔끔한 평지층,서울 서대문구 북가좌동 315-4
1,1,1,1,1,1,1,0,1,0,1,0,1,1,DDDGG,서울,서대문구,empty,증가로24바길 22,2,40,37.582901,126.916949,북가좌동 깨끗한 원룸,서울 서대문구 북가좌동 3-78
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,서대문구,empty,증가로24나길 6,B1,35,37.581828,126.916731,빌라형다가구 방2화1 입주협의,서울 서대문구 북가좌동 3-216
1,1,1,0,0,0,1,0,0,1,1,0,1,1,DDDGG,서울,서대문구,empty,증가로24가길 14,2,40,37.581417,126.91717,empty,서울 서대문구 북가좌동 6-5
1,1,1,1,1,1,1,1,1,0,1,0,1,1,DDDGG,서울,서대문구,empty,세검정로3길 46,2,25,37.593222,126.947017,깔끔한 풀옵션 원룸. 즉시입주 협의,서울 서대문구 홍제동 266-220
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,서대문구,empty,연희로10가길 51,B1,35,37.564366,126.931823,연대 서문근처 상태좋은 저렴한 매물입니다,서울 서대문구 연희동 340-1
1,1,1,0,0,0,0,0,1,0,0,0,1,0,DDDGG,서울,서대문구,연희동,empty,1,33,37.572004,126.927264,empty,서울 서대문구 연희동 187-7
1,1,1,1,1,1,1,1,1,0,0,0,1,1,DDDGG,서울,서대문구,empty,홍은중앙로 133,B1,40,37.60208,126.948901,홍은동 대로변 1층 같은 지층 투룸 월세 즉시 또는 협의입주가,서울 서대문구 홍은동 9-268
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,서대문구,empty,세검정로3길 64,2,30,37.593858,126.947431,평지 홍제역세권 즉시입주 미닫이포함 방2,서울 서대문구 홍제동 266-185
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,서대문구,empty,홍은중앙로 101,5,35,37.599725,126.948432,풀옵션,서울 서대문구 홍은동 9-329
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동대문구,empty,무학로27길 16,B1,40,37.574651,127.029689,"['10년이내', '융자금없는', '역세권']",서울 동대문구 용두동 238-8
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,동대문구,empty,난계로28길 69,B1,40,37.572407,127.027301,empty,서울 동대문구 신설동 94-9
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동대문구,empty,사가정로20길 27,1,30,37.577244,127.066534,empty,서울 동대문구 전농동 8-14
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동대문구,휘경동,empty,B1,35,37.59105,127.05945,empty,서울 동대문구 휘경동 183-216
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,동대문구,empty,사가정로 276,3,40,37.579388,127.075809,empty,서울 동대문구 장안동 316-18
1,1,1,1,1,1,1,1,1,0,0,0,1,1,DDDGG,서울,동대문구,empty,사가정로13가길 10,B1,40,37.57891,127.058929,empty,서울 동대문구 전농동 46-58
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,동대문구,empty,이문로9가길 5,B1,40,37.596922,127.056232,empty,서울 동대문구 이문동 349-24
1,1,1,1,1,1,1,1,1,0,0,1,1,1,DDDGG,서울,동대문구,empty,천장산로7길 58,3,30,37.598793,127.054414,empty,서울 동대문구 이문동 264-367
1,1,1,1,1,1,1,0,1,0,1,1,1,1,DDDGG,서울,은평구,empty,연서로26길 15,B1,35,37.616865,126.921175,empty,서울 은평구 대조동 196-15
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,은평구,empty,연서로27길 20,4,40,37.618485,126.917681,"즉시입주,입주협의가능,엘베O,가격굿,연신내 풀옵션원룸",서울 은평구 갈현동 453-18
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,은평구,empty,통일로87길 17,B1,35,37.622913,126.918136,"신축급 18년식 원룸 지층, 3호선6호선 연신내역 도보8분",서울 은평구 갈현동 410-22
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,은평구,empty,연서로 254,2,35,37.619722,126.92369,3호선 연신내역 인근 풀옵션 원룸,서울 은평구 불광동 319-16
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,은평구,empty,연서로27길 20,3,40,37.618485,126.917681,"엘베O, 착한 보증금,월세 대중교통 이용편리 연신내 원룸 월세",서울 은평구 갈현동 453-18
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,은평구,empty,연서로27길 20,3,40,37.618485,126.917681, 연신내 초역세권 풀옵션 원룸월세,서울 은평구 갈현동 453-18
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,은평구,empty,연서로27길 20,2,40,37.618485,126.917681,3호선 연신내역 도보 6분 풀옵션 원룸,서울 은평구 갈현동 453-18
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,은평구,empty,갈현로2길 25,2,35,37.599879,126.912717,"부담없는 보증금,월세 착한 관리비 응암역 풀옵션 원룸",서울 은평구 신사동 1-42
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,은평구,empty,진흥로 57,B1,29,37.602316,126.920255,"6호선 역촌역 도보 7분, 풀옵션 원룸",서울 은평구 역촌동 40-28
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,은평구,empty,진흥로 57,2,32,37.602316,126.920255,가성비 좋은 응암역 근처 풀옵션 원룸월세 지정주차가능,서울 은평구 역촌동 40-28
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,은평구,empty,갈현로17가길 16,1,35,37.612909,126.91097,빌트인 치안걱정NO 구산동 풀옵션 원룸월세,서울 은평구 구산동 211-3
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,은평구,empty,연서로27길 20,2,40,37.618485,126.917681,연신내역 도보 5분 저렴한 풀옵션 원룸,서울 은평구 갈현동 453-18
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,은평구,empty,진흥로 57,B1,32,37.602316,126.920255,주차가능 대로변 근처 위치 저렴한 보증금 월세 응암역 풀옵션 원룸,서울 은평구 역촌동 40-28
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,은평구,empty,갈현로17가길 16,1,35,37.612909,126.91097,혼자살기 좋은 깔끔한 빌트인 풀옵션 원룸월세 즉시입주 가능,서울 은평구 구산동 211-3
1,1,1,1,1,1,1,0,1,0,1,1,1,1,OR,서울,은평구,empty,불광천길 494,5,40,37.595954,126.915868,불광천 바로앞 응암역세권 풀옵션 원룸,서울 은평구 응암동 122-29
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,은평구,empty,연서로28길 26,B1,30,37.616742,126.922188,연신내역 도보2분 깔끔한 풀옵션 원룸 즉시입주,서울 은평구 대조동 195-10
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,은평구,empty,진흥로 57,B1,32,37.602316,126.920255,"6호선 역촌역 도보 7분, 풀옵션 원룸",서울 은평구 역촌동 40-28
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,은평구,empty,통일로83길 5,B1,25,37.620131,126.918788,I로데오I연신내I 연신내 신축급 넓은 원룸,서울 은평구 갈현동 402-33
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,은평구,empty,진흥로13길 9,3,30,37.609193,126.925116,즉시입주가 l 넓은 분리형 원룸 l 불광역 역촌역 6분,서울 은평구 대조동 33-33
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,은평구,empty,은평로11길 18,3,40,37.602714,126.924294,6호선 역촌역 도보 7분 풀옵션 원룸,서울 은평구 녹번동 157-23
